"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"q_d_raw[38]",-0.186932394676835,0.008748534845313,0.805818818076543,-1.79252905206112,-0.709681702994225,-0.167785796366337,0.346624305664159,1.39579300490782,8484.06834445658,0.999884987425527
"q_d_raw[39]",0.241322218125869,0.00603560043728779,0.518648777336809,-0.770473462368703,-0.102659712302047,0.234491465494,0.581063055546127,1.28076542118384,7384.23916099132,1.00022944924753
"q_d_raw[40]",0.92511059353418,0.00652739281831214,0.561887350736439,-0.145467875895351,0.549348423194128,0.912550889510557,1.30355523393179,2.05754767703597,7410.01371877483,1.00018976922942
"q_d_raw[41]",-0.52959665264581,0.00677870737169591,0.654053911280478,-1.8489904535544,-0.955682887416966,-0.527561130301681,-0.0851456846250819,0.739324467109157,9309.64930712234,0.999827647150593
"q_d_raw[42]",-0.936625593189785,0.00740445741393629,0.701400073573785,-2.30492150594125,-1.41155800527921,-0.932881157592166,-0.462075376720811,0.423359562863193,8973.1542803927,0.999916340658446
"q_l_raw[1]",-0.0639513631931261,0.00936129282092623,0.804935775272562,-1.70673234409495,-0.588907858046495,-0.0553310483382997,0.466216106862506,1.48290303309586,7393.5122985582,1.00020218138418
"q_l_raw[2]",1.03919792679397,0.0153107392994036,0.967074643375789,-1.05201075204346,0.441739290337647,1.10515788629386,1.70300697496673,2.79913164992677,3989.58451129494,0.999827723638633
"q_l_raw[3]",0.44264085112494,0.00985027078770863,0.861123244161926,-1.28128635804766,-0.103551392410988,0.461196232368651,1.03075826654886,2.1126411437188,7642.47954991796,1.00005096575224
"q_l_raw[4]",-0.128125261763766,0.00965792359639073,0.885130556397954,-1.88089722504758,-0.711643607215515,-0.131888584500347,0.445306508735654,1.66395998532093,8399.37819721958,0.999843838684964
"q_l_raw[5]",-0.189624358698369,0.0101745302951984,0.788111417370064,-1.75986527305013,-0.694986952761487,-0.194060828918228,0.303610837099175,1.38662011348268,5999.93436912285,1.00029963034862
"q_l_raw[6]",-0.651006782978935,0.0133088693810386,0.961557146493133,-2.47131507954451,-1.29038551134683,-0.680736373559672,-0.0279375321328264,1.35487185633569,5219.96840689721,0.999796759606171
"q_l_raw[7]",-0.0735951623751806,0.00991738534624934,0.874294368887413,-1.79822021505803,-0.669560024211523,-0.0795196885833382,0.494027229304316,1.68620765257889,7771.78872290726,1.00025196303317
"q_l_raw[8]",0.0629605366260389,0.0100094598117318,0.84456806976646,-1.60770216460391,-0.473449131643542,0.0686634031605623,0.600071942824805,1.77071364129291,7119.4760929174,0.99979574650076
"q_l_raw[9]",0.00118997884830838,0.0102856521183976,0.901135091249111,-1.77412337265079,-0.591884130166787,-0.00990625614223452,0.595175284974417,1.79085453134842,7675.66727873008,0.999798042713736
"q_l_raw[10]",0.0584603717905012,0.0102679705543085,0.80995264836629,-1.56183355654915,-0.463020918866762,0.0710685935333069,0.567620061881336,1.65056115239657,6222.28687978157,1.00044685750858
"q_l_raw[11]",0.288424205778444,0.0114442245150625,0.901968949655305,-1.56709615101021,-0.291204902362883,0.320656694537746,0.89806068324832,2.03024611362955,6211.69946912018,1.0001211928946
"q_l_raw[12]",-0.564701201267928,0.0134477259166887,0.973520092283493,-2.41249193217583,-1.22407991555361,-0.593625816317197,0.0760568822842922,1.41863868851707,5240.734282737,0.999696119329774
"q_l_raw[13]",-0.143486667519783,0.00930972035557439,0.828713758215728,-1.80282532231368,-0.670631825233517,-0.143038768941327,0.388455498930385,1.52768447655023,7923.84234776035,0.99993346522434
"lp__",-252.59307702044,0.213784957677841,9.24384095395387,-271.588992467191,-258.720902718223,-252.229198068096,-246.091068857039,-235.523055576097,1869.60835776644,1.00025197355215
